"Script","Tipo","Dependencia","Caminho"
"file_util.py","IMPORT","errno","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\file_util.py"
"filelist.py","IMPORT","fnmatch","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","IMPORT","re","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","IMPORT","functools","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","FROM","distutils","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","FROM","distutils.errors","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","FROM","distutils.util","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filelist.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\_distutils\filelist.py"
"filepost.py","IMPORT","codecs","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","IMPORT","binascii","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","FROM","__future__","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","FROM",".packages.six","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","FROM",".packages","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","FROM","io","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filepost.py","FROM",".fields","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\urllib3\filepost.py"
"filesize.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\rich\filesize.py"
"filesystem.py","IMPORT","fnmatch","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","pip._internal.utils.misc","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","IMPORT","os.path","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","IMPORT","random","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","IMPORT","sys","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","pip._vendor.tenacity","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","pip._internal.utils.compat","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","tempfile","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filesystem.py","FROM","contextlib","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filesystem.py"
"filetypes.py","FROM","pip._internal.utils.misc","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filetypes.py"
"filetypes.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\utils\filetypes.py"
"filewrapper.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py"
"filewrapper.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py"
"filewrapper.py","FROM","__future__","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py"
"filewrapper.py","FROM","tempfile","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py"
"filewrapper.py","IMPORT","mmap","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py"
"FINANCIAL_LEDGER_ENGINE.py","IMPORT","sqlite3","C:\IOTEC\FINANCIAL_LEDGER_ENGINE.py"
"FINANCIAL_LEDGER_ENGINE.py","FROM","datetime","C:\IOTEC\FINANCIAL_LEDGER_ENGINE.py"
"FINANCIAL_LEDGER_ENGINE_20260617_162520.py","FROM","datetime","C:\IOTEC\BACKUP\FINANCIAL_LEDGER_ENGINE_20260617_162520.py"
"FINANCIAL_LEDGER_ENGINE_20260617_162520.py","IMPORT","sqlite3","C:\IOTEC\BACKUP\FINANCIAL_LEDGER_ENGINE_20260617_162520.py"
"fix_heartbeat_server.py","FROM","pathlib","C:\IOTEC\fix_heartbeat_server.py"
"fix_heartbeat_server_20260617_162520.py","FROM","pathlib","C:\IOTEC\BACKUP\fix_heartbeat_server_20260617_162520.py"
"fix_iotec.py","IMPORT","re","C:\IOTEC\fix_iotec.py"
"fix_iotec.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\fix_iotec.py"
"fix_iotec_20260617_162520.py","IMPORT","re","C:\IOTEC\BACKUP\fix_iotec_20260617_162520.py"
"fix_iotec_final.py","IMPORT","re","C:\IOTEC\ENCODING_BACKUP\fix_iotec_final.py"
"fix_iotec_final.py","IMPORT","re","C:\IOTEC\fix_iotec_final.py"
"fix_iotec_final_20260617_162520.py","IMPORT","re","C:\IOTEC\BACKUP\fix_iotec_final_20260617_162520.py"
"fix_nodes_protocol.py","IMPORT","time","C:\IOTEC\fix_nodes_protocol.py"
"fix_nodes_protocol.py","IMPORT","socket","C:\IOTEC\fix_nodes_protocol.py"
"fix_nodes_protocol.py","IMPORT","sys","C:\IOTEC\fix_nodes_protocol.py"
"fix_nodes_protocol.py","FROM","pathlib","C:\IOTEC\fix_nodes_protocol.py"
"fix_nodes_protocol.py","IMPORT","threading","C:\IOTEC\fix_nodes_protocol.py"
"fix_nodes_protocol_20260617_162520.py","IMPORT","threading","C:\IOTEC\BACKUP\fix_nodes_protocol_20260617_162520.py"
"fix_nodes_protocol_20260617_162520.py","IMPORT","time","C:\IOTEC\BACKUP\fix_nodes_protocol_20260617_162520.py"
"fix_nodes_protocol_20260617_162520.py","FROM","pathlib","C:\IOTEC\BACKUP\fix_nodes_protocol_20260617_162520.py"
"fix_nodes_protocol_20260617_162520.py","IMPORT","socket","C:\IOTEC\BACKUP\fix_nodes_protocol_20260617_162520.py"
"fix_nodes_protocol_20260617_162520.py","IMPORT","sys","C:\IOTEC\BACKUP\fix_nodes_protocol_20260617_162520.py"
"fix_orchestrator_v2.py","IMPORT","threading","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","IMPORT","time","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","IMPORT","os","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","FROM","pathlib","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","IMPORT","sys","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","IMPORT","socket","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2.py","IMPORT","subprocess","C:\IOTEC\fix_orchestrator_v2.py"
"fix_orchestrator_v2_20260617_162520.py","FROM","pathlib","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","socket","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","threading","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","time","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","os","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","sys","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"fix_orchestrator_v2_20260617_162520.py","IMPORT","subprocess","C:\IOTEC\BACKUP\fix_orchestrator_v2_20260617_162520.py"
"flatted.py","IMPORT","json as _json","C:\IOTEC\black-diamond\node_modules\flatted\python\flatted.py"
"fluxo_atendimento.py","IMPORT","logging","C:\IOTEC\NUCLEO_CONSOLIDADO\LABORATORIO\fluxo_atendimento.py"
"FOLLOWUP_SCHEDULER.py","IMPORT","sqlite3","C:\IOTEC\FOLLOWUP_SCHEDULER.py"
"FOLLOWUP_SCHEDULER_20260617_162520.py","IMPORT","sqlite3","C:\IOTEC\BACKUP\FOLLOWUP_SCHEDULER_20260617_162520.py"
"format_control.py","FROM","pip._vendor.packaging.utils","C:\IOTEC\venv\Lib\site-packages\pip\_internal\models\format_control.py"
"format_control.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\models\format_control.py"
"format_control.py","FROM","pip._internal.exceptions","C:\IOTEC\venv\Lib\site-packages\pip\_internal\models\format_control.py"
"formats.py","IMPORT","ssl","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","itertools","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","IMPORT","os","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","IMPORT","logging","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","FROM","","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","IMPORT","string","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","IMPORT","typing","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formats.py","IMPORT","re","C:\IOTEC\venv\Lib\site-packages\setuptools\config\_validate_pyproject\formats.py"
"formatter.py","FROM","pip._vendor.pygments.util","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py"
"formatter.py","FROM","pip._vendor.pygments.styles","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py"
"formatter.py","IMPORT","codecs","C:\IOTEC\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py"
"found_candidates.py","FROM","pip._vendor.packaging.version","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"found_candidates.py","IMPORT","functools","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"found_candidates.py","FROM","collections.abc","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"found_candidates.py","FROM","typing","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"found_candidates.py","FROM",".base","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"found_candidates.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py"
"freeze.py","FROM","pip._internal.utils.direct_url_helpers","C:\IOTEC\venv\Lib\site-packages\pip\_internal\operations\freeze.py"
"freeze.py","FROM","","C:\IOTEC\venv\Lib\site-packages\pip\_internal\operations\freeze.py"
"freeze.py","FROM","pip._internal.cli.status_codes","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\freeze.py"
"freeze.py","FROM","pip._internal.operations.freeze","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\freeze.py"
"freeze.py","FROM","pip._internal.cli.base_command","C:\IOTEC\venv\Lib\site-packages\pip\_internal\commands\freeze.py"
